len,uniqs
102,77
2,2
6,6
41,33
37,34
32,24
5,5
36,32
4,4
88,64
6,4
18,18
9,9
33,32
108,75
16,16
2,2
7,7
6,6
4,4
210,86
109,81
15,15
8,8
7,7
11,11
10,10
10,8
5,5
115,66
158,85
5,5
4,4
23,23
8,7
24,24
71,33
3,3
18,17
12,12
8,8
28,26
32,26
5,5
33,33
50,39
8,8
19,19
53,44
77,45
6,6
14,11
105,66
6,6
5,5
1,1
14,11
22,22
18,16
3,3
2,2
23,20
79,77
14,14
9,8
50,42
48,43
7,7
6,6
2,2
8,8
14,9
22,22
33,33
9,9
8,8
161,103
320,144
4,4
16,9
2,2
1,1
8,8
7,7
5,5
24,18
5,5
16,15
19,15
27,26
31,31
2,2
69,37
18,18
47,47
17,17
15,15
10,10
11,11
19,14
16,16
16,16
5,5
29,29
30,29
13,13
59,45
6,6
3,3
20,20
8,8
11,11
42,39
12,12
1,1
7,7
7,7
21,17
5,5
17,17
13,13
26,21
10,10
42,37
39,33
13,12
31,28
17,14
5,5
75,58
87,61
15,15
38,34
7,6
32,32
2,2
10,10
15,15
16,13
13,13
66,53
12,12
24,19
91,76
12,12
25,25
24,24
26,23
11,11
9,9
4,4
2,2
18,18
16,16
58,49
52,36
13,13
1,1
18,18
49,32
13,13
25,24
41,38
5,5
5,5
16,16
118,92
20,20
17,17
13,13
19,19
13,12
25,22
74,45
8,8
23,22
4,4
18,18
241,84
10,10
7,7
14,14
14,14
2,2
134,110
47,38
22,20
15,11
19,19
47,39
17,17
11,11
4,4
29,29
12,12
5,5
2,2
15,14
9,8
8,8
13,12
32,26
7,7
10,10
8,8
15,15
12,12
13,13
15,14
47,32
2,2
37,37
19,12
86,55
10,10
9,9
22,22
36,29
19,19
2,2
9,9
29,28
13,8
2,2
20,20
20,20
84,57
34,32
2,2
122,56
281,112
45,43
28,25
18,18
40,37
4,4
6,6
11,11
15,15
17,14
20,20
6,6
13,13
4,4
67,67
22,22
26,26
12,11
39,36
21,21
18,18
21,20
8,8
26,26
22,22
26,25
29,29
8,8
10,10
55,35
7,7
14,10
4,4
11,11
7,7
1,1
4,4
15,15
64,56
363,105
59,52
22,22
5,5
7,7
31,31
17,13
9,9
17,14
53,41
51,46
27,27
61,46
10,10
19,19
9,9
22,22
83,63
143,115
68,37
3,3
9,9
41,40
9,9
26,19
6,6
24,21
249,148
30,26
6,6
19,19
14,14
119,83
11,11
4,4
11,11
2,2
8,8
17,17
27,24
24,24
7,7
31,26
10,10
36,36
38,30
14,14
19,18
12,11
24,20
18,15
8,8
5,5
4,4
18,17
3,3
21,20
12,12
19,19
6,6
6,6
7,7
105,65
27,21
26,25
10,10
9,9
73,42
28,23
13,13
12,12
8,8
43,30
9,9
8,8
12,12
37,24
225,135
40,31
16,16
54,46
9,9
6,6
9,9
6,6
29,23
7,7
13,13
748,305
8,7
10,10
48,44
11,11
9,9
26,24
38,37
74,51
38,31
6,6
30,25
6,6
9,9
9,9
1,1
4,4
62,38
113,71
7,7
21,19
10,8
8,8
7,7
8,8
20,20
22,22
44,29
72,51
24,23
30,24
27,26
4,4
4,4
41,41
14,13
28,21
78,69
8,8
6,6
18,18
14,14
4,4
6,6
2,2
2,2
21,21
11,11
12,12
9,9
23,21
6,6
10,7
7,7
8,8
15,15
7,7
19,19
33,29
13,13
30,25
39,29
20,20
102,83
57,39
54,41
5,5
7,6
163,99
11,11
39,32
18,18
8,8
51,28
87,64
12,12
2,2
69,53
67,51
31,22
1,1
29,23
12,12
6,6
5,5
8,8
2,2
13,12
20,20
14,14
133,84
21,11
43,43
14,14
14,10
27,27
66,34
41,32
24,17
12,12
4,4
18,18
3,3
10,10
11,11
8,7
5,5
3,3
2,2
13,11
8,8
58,46
123,88
9,9
48,38
48,43
70,59
3,3
65,49
11,11
27,19
11,11
91,56
643,128
50,32
195,93
35,23
7,7
17,13
40,31
58,34
30,26
77,55
29,22
6,6
10,10
11,8
16,14
49,49
21,21
2,2
35,35
21,17
40,34
20,19
19,19
4,4
10,10
53,52
56,43
33,22
34,28
10,10
77,49
71,46
15,15
35,30
3,3
14,14
5,5
32,32
23,21
15,15
52,45
48,43
35,29
11,11
7,7
52,52
9,9
48,34
35,35
13,13
55,42
59,53
126,91
99,63
28,26
21,21
26,26
13,13
6,6
6,6
17,15
5,5
49,35
27,27
3,3
20,20
25,20
81,67
6,6
8,8
25,20
16,16
3,3
29,29
7,7
36,32
9,9
7,7
11,11
32,26
52,37
1,1
10,10
5,5
15,11
10,10
24,24
8,7
43,36
44,40
8,8
53,43
14,13
3,3
46,46
2,2
104,67
719,239
28,24
13,13
13,13
39,35
2,2
35,28
18,14
18,18
6,6
3,3
25,21
4,4
11,11
3,3
7,7
15,15
22,19
16,14
18,18
28,17
1,1
8,8
10,10
4,4
16,16
2,2
13,12
4,4
17,14
3,3
10,10
14,13
84,55
99,45
17,13
58,42
5,5
29,27
2,2
68,52
13,13
13,13
9,9
7,7
52,38
12,12
17,17
10,10
1,1
39,32
25,20
6,6
29,28
19,19
12,12
81,54
5,5
41,33
91,37
42,40
21,21
188,116
93,63
2,2
7,7
22,22
48,38
62,46
64,37
2,2
50,35
17,14
56,34
17,17
29,24
68,50
9,9
23,19
3,3
18,18
60,25
63,48
3,3
18,15
7,7
12,12
56,48
6,6
44,34
2,2
47,40
275,141
10,10
4,4
26,26
22,20
39,32
3,3
27,27
10,10
11,11
8,8
13,13
10,10
28,26
110,69
1,1
35,35
35,28
8,8
4,4
24,20
25,25
167,105
2,2
12,12
27,27
45,43
14,14
13,9
36,31
101,63
9,9
56,42
39,31
21,18
32,30
4,4
9,9
13,13
19,18
1,1
361,137
14,12
6,6
9,9
32,30
1,1
14,12
8,7
65,45
15,14
110,47
2,2
14,14
30,22
15,15
23,23
6,6
3,3
9,9
5,5
36,33
28,24
181,103
5,5
40,40
147,94
7,7
15,15
8,8
16,16
3,3
4,4
1,1
13,13
22,21
7,5
13,12
13,13
15,14
15,15
10,10
136,82
8,8
8,8
48,38
48,44
21,21
11,11
90,69
8,8
8,8
43,43
22,21
13,13
80,43
7,7
93,56
18,18
1,1
30,30
19,19
33,30
363,110
43,40
15,15
15,15
26,21
12,12
21,21
58,44
13,13
9,9
105,82
19,19
12,12
10,10
222,108
16,16
17,17
19,15
5,5
14,13
41,39
15,15
18,18
3,3
13,13
2,2
6,6
9,8
10,10
5,5
16,16
8,8
8,8
19,19
4,4
28,27
24,24
4,4
19,19
11,9
7,7
61,39
36,36
15,15
54,44
16,16
16,16
14,14
97,76
36,26
2,2
23,22
6,6
8,8
70,45
11,11
23,17
44,44
8,7
12,12
143,75
32,29
102,85
7,7
23,23
6,6
13,13
17,17
149,80
38,32
6,6
485,179
7,7
5,5
68,49
18,18
15,12
41,30
10,10
37,21
38,28
10,10
6,6
21,20
8,8
181,118
5,5
32,30
17,17
22,22
7,7
10,10
61,39
44,30
24,24
3,3
15,15
25,19
8,8
10,10
27,20
10,10
4,4
13,13
28,25
17,16
10,10
87,70
10,10
15,15
28,23
24,21
7,7
14,14
30,30
41,25
5,5
54,45
6,6
24,20
16,15
12,12
2,2
674,249
37,37
5,5
17,13
13,12
8,8
89,57
33,29
108,58
2,2
7,5
27,21
27,24
118,75
15,15
18,14
48,40
73,43
32,27
9,9
10,10
11,11
42,29
26,26
12,11
15,14
94,63
6,6
16,16
42,34
11,11
2,2
17,15
14,13
15,13
90,69
3,3
5,5
13,13
33,33
9,9
37,32
16,16
28,28
4,4
3,3
108,58
7,7
4,4
3,3
18,18
71,64
8,8
21,20
56,42
8,8
118,84
32,26
13,13
6,6
6,6
11,11
10,10
27,21
8,8
58,47
54,45
4,4
6,6
11,11
4,4
18,18
9,9
18,18
16,14
146,87
13,13
23,23
9,9
31,30
4,4
21,21
7,7
45,30
144,51
20,19
15,13
13,11
34,24
43,41
8,8
8,8
28,26
96,70
15,14
3,3
2,2
24,24
29,28
28,28
51,39
77,54
10,10
22,22
16,16
43,29
46,43
9,9
7,7
5,5
82,56
18,18
56,48
21,18
179,89
26,26
44,37
175,122
12,10
76,65
4,4
31,31
17,17
14,11
6,6
40,27
5,5
37,32
8,8
9,9
38,37
8,8
13,13
74,54
12,12
38,33
3,3
6,6
23,19
5,5
7,7
63,43
72,49
8,8
31,30
28,28
63,55
16,16
10,10
35,35
17,17
3,3
44,35
34,28
7,6
49,37
12,12
40,29
384,185
405,217
41,35
6,6
5,5
3,3
6,6
23,23
10,10
52,45
17,17
203,133
18,15
30,23
142,80
11,11
19,19
6,6
3,3
44,39
30,28
55,45
24,21
7,7
7,7
19,19
78,67
18,18
12,12
23,23
9,9
32,32
9,9
20,20
45,37
11,11
27,23
20,19
9,9
5,5
34,33
15,15
20,20
7,5
8,8
120,73
8,8
62,37
60,43
8,8
26,26
28,25
5,5
34,32
5,5
56,52
70,36
3,3
102,62
11,11
2,2
23,22
82,62
7,7
26,20
5,5
28,28
3,3
46,40
10,10
25,25
11,11
7,7
18,18
25,20
30,24
5,5
27,22
8,8
89,66
13,13
85,46
3,3
51,40
33,25
15,10
20,20
3,3
27,25
3,3
8,8
84,46
22,22
8,8
23,23
6,6
17,17
9,9
12,12
59,43
24,24
4,4
27,23
39,39
24,23
10,10
29,22
7,7
39,25
49,25
7,7
38,29
8,8
25,22
16,11
173,98
25,25
80,59
9,9
1,1
105,76
61,47
26,23
18,18
9,9
14,14
6,6
7,7
20,20
5,5
15,15
24,24
3,3
16,16
171,93
74,54
63,32
35,35
5,5
2,2
7,7
99,67
16,13
7,7
186,78
15,12
22,22
16,16
18,18
5,5
10,10
18,18
4,4
31,31
13,13
4,4
15,15
72,51
8,8
2,2
5,5
8,8
22,22
35,32
9,9
16,14
5,5
5,5
389,162
45,37
59,52
15,15
38,28
20,20
16,14
49,43
8,8
3,3
59,38
4,4
43,30
37,32
135,74
32,26
25,25
10,10
10,10
27,24
19,19
119,70
9,9
18,18
4,4
12,12
1,1
9,9
29,29
25,20
3,3
3,3
31,31
65,56
62,43
15,15
4,4
14,14
23,17
17,17
17,16
26,23
5,5
12,12
11,11
21,21
38,31
131,84
14,14
2,2
55,49
8,6
8,8
25,25
14,14
27,27
6,6
16,14
107,63
16,16
2,2
72,51
8,8
33,33
72,49
480,211
13,13
4,4
64,49
30,26
9,9
45,34
3,3
5,5
3,3
3,3
4,4
7,7
12,11
22,18
43,32
14,14
158,76
19,19
12,12
158,106
26,26
9,9
9,9
32,29
30,30
15,15
15,14
137,88
16,16
14,14
6,5
4,4
12,12
30,30
215,103
50,35
88,51
10,10
34,34
2,2
22,20
15,13
43,33
9,9
24,24
17,17
13,13
54,51
23,20
59,39
38,27
5,5
30,27
32,24
9,9
21,21
7,7
21,20
23,23
28,27
10,10
16,16
45,37
22,22
16,16
24,15
102,49
3,3
70,47
37,32
75,65
53,42
47,40
83,37
31,24
6,6
11,11
39,39
397,154
42,30
27,27
16,16
37,37
46,39
395,209
8,8
15,14
11,11
12,8
13,13
33,33
23,19
29,23
32,27
115,65
16,16
7,7
11,11
5,5
23,19
2,2
11,11
10,10
9,9
14,12
20,15
4,4
8,8
36,29
16,15
57,32
79,51
14,11
20,20
8,7
109,72
5,5
11,11
30,26
19,19
20,12
56,52
12,12
9,9
165,96
5,5
42,36
15,12
2,2
12,12
3,3
279,102
6,6
123,84
576,211
14,14
12,9
67,63
15,15
16,10
5,5
88,70
25,22
1,1
18,17
3,3
129,101
3,3
13,13
22,21
36,29
19,15
28,28
16,15
18,16
102,77
52,24
8,8
27,18
13,13
15,15
5,5
25,23
49,45
9,9
40,36
11,10
131,96
28,22
7,7
220,102
15,15
9,9
29,22
10,10
108,67
95,76
8,8
16,15
32,32
11,9
16,16
24,24
4,4
46,39
115,71
11,11
10,10
33,30
9,9
17,17
48,34
56,40
16,11
36,26
58,55
65,54
7,7
26,21
23,21
9,9
46,32
47,47
76,44
35,27
50,46
22,22
18,18
5,5
5,5
10,10
17,17
29,20
36,31
32,32
48,32
7,7
13,11
19,15
2,2
24,23
16,16
2,2
25,14
5,5
94,54
11,8
34,25
14,14
8,8
10,10
12,12
28,28
11,7
4,4
25,25
62,51
115,53
14,14
26,23
50,46
3,3
21,17
5,5
9,9
5,5
16,15
54,42
41,32
30,23
49,33
47,32
56,45
25,25
7,7
41,34
16,11
103,51
2,2
4,4
3,3
3,3
11,11
8,8
30,23
17,16
30,28
21,21
262,159
29,29
21,21
9,9
13,13
9,9
10,10
7,7
11,11
75,65
32,27
288,142
2,2
10,10
7,7
33,28
17,17
10,10
1,1
3,3
24,20
3,3
14,14
45,37
11,11
35,34
8,8
12,10
36,30
20,20
3,3
5,5
4,4
17,15
8,8
22,17
10,10
9,9
17,17
7,7
95,36
63,40
36,18
43,29
5,5
95,85
5,5
4,4
14,14
4,4
14,14
13,13
69,55
21,16
83,54
3,3
70,56
4,4
11,11
15,15
17,17
14,11
8,8
43,30
33,33
18,18
3,3
65,48
17,17
10,10
1,1
14,14
11,11
20,20
110,78
12,11
8,8
28,28
11,11
29,25
11,9
20,20
3,3
5,5
18,16
9,8
35,24
6,6
8,8
94,73
17,17
4,4
12,12
32,30
14,14
95,62
17,17
4,4
8,5
21,21
11,11
9,9
42,36
1,1
116,76
14,14
13,13
7,7
4,4
4,4
27,27
18,18
8,7
266,93
4,2
12,12
20,18
13,13
4,4
53,38
8,8
54,48
34,30
1,1
4,4
26,26
12,12
5,5
7,7
14,13
4,4
36,35
12,12
10,10
10,10
31,24
6,6
38,35
6,6
10,8
6,6
44,22
94,72
54,49
16,16
15,15
10,10
48,41
15,15
3,3
25,17
28,28
11,11
8,8
13,13
3,3
13,13
12,12
35,29
21,19
2,2
4,4
16,11
14,14
25,25
51,35
6,6
15,13
11,11
12,12
22,11
33,31
61,41
21,16
33,30
16,16
11,11
2,2
9,9
45,36
24,21
10,10
5,5
6,6
8,8
49,33
18,18
4,4
22,18
52,41
47,36
11,11
5,5
8,8
32,27
9,9
66,50
36,34
17,16
7,5
26,25
9,9
50,45
26,19
13,10
18,15
10,9
13,13
68,44
10,10
8,8
46,35
4,4
17,17
26,25
9,9
11,11
221,134
21,19
10,10
14,14
61,56
4,4
15,14
7,7
35,35
28,27
9,9
69,39
21,20
4,4
28,16
6,6
14,14
56,46
9,9
5,5
8,8
24,24
11,9
65,48
6,6
20,20
7,7
9,9
22,19
15,15
3,3
7,7
9,9
5,5
11,11
6,6
40,36
42,35
10,10
5,5
13,13
44,43
60,46
11,11
3,3
75,60
9,9
59,40
5,5
7,7
120,87
48,35
14,14
13,13
35,30
64,43
8,7
32,31
7,7
55,48
24,21
13,13
8,8
84,54
46,41
9,9
15,14
139,94
18,18
42,42
5,5
17,17
50,43
17,17
6,6
6,6
9,9
30,25
3,3
15,15
47,41
11,11
127,53
7,7
54,38
25,25
15,15
19,19
75,50
52,37
28,27
5,5
22,21
82,61
14,12
120,82
14,14
2,2
12,12
2,2
89,75
8,8
36,36
614,242
64,49
91,75
5,5
38,22
5,5
8,8
17,17
29,24
37,33
39,33
9,9
108,65
18,18
16,16
15,15
14,13
37,37
17,15
21,19
12,12
1,1
28,25
1,1
2,2
3,3
52,43
58,46
151,80
21,21
74,43
12,12
18,18
4,4
4,4
12,12
24,24
3,3
165,131
3,3
47,42
2,2
19,17
9,7
41,33
15,14
30,27
5,5
15,15
31,29
9,9
4,4
30,29
2,2
51,49
23,23
1,1
56,40
113,74
14,14
24,24
28,27
33,27
6,6
11,11
198,111
61,48
7,7
66,46
5,5
13,13
29,26
15,13
46,46
15,15
17,14
3,3
5,5
7,7
11,10
10,10
27,24
76,53
59,46
175,99
1,1
21,21
24,21
158,106
2,2
8,8
17,17
1,1
25,21
123,92
16,13
3,3
40,34
4,4
13,13
91,51
6,6
222,120
37,36
6,6
2,2
12,12
16,16
10,10
7,7
3,3
27,23
20,20
25,25
83,50
6,6
8,8
87,71
8,8
18,18
13,13
5,5
27,19
18,18
17,17
52,44
22,17
5,5
17,16
55,45
79,56
76,70
12,9
18,18
38,37
4,4
4,4
40,40
22,18
4,4
15,15
8,8
13,13
8,8
8,8
44,32
21,21
6,6
3,3
6,6
6,6
21,21
19,19
5,5
30,29
459,162
2,2
14,14
2,2
43,38
4,4
19,19
6,6
31,28
3,3
24,24
3,3
18,16
71,53
31,20
9,9
12,12
11,11
19,19
37,26
8,7
11,9
36,20
19,16
3,3
5,5
4,4
2,2
16,16
14,14
4,4
16,12
7,7
114,85
72,46
41,33
35,35
3,3
6,6
4,4
18,18
12,12
21,17
6,6
10,10
40,36
17,15
30,30
19,19
30,30
8,7
230,125
12,12
7,7
36,33
18,18
14,12
5,5
16,16
14,14
63,45
9,9
16,16
3,3
7,7
200,104
11,11
50,37
3,3
18,18
220,140
73,64
34,34
33,32
1,1
23,19
25,25
15,15
3,3
27,26
3,3
53,42
31,28
26,18
11,11
60,52
7,7
80,69
56,38
16,16
35,34
4,4
17,17
66,54
10,10
5,5
5,5
2,2
31,25
20,20
19,19
20,16
23,23
4,4
10,10
55,42
7,7
11,10
20,19
7,7
16,15
12,12
92,59
20,20
84,47
40,37
106,82
37,29
40,30
50,44
11,11
10,10
16,16
46,43
22,18
88,63
94,63
50,34
16,16
14,13
8,8
20,16
3,3
3,3
17,11
3,3
3,3
9,9
120,84
516,136
24,23
33,33
4,4
5,5
68,63
39,31
2,2
27,26
3,3
44,44
17,17
261,124
89,55
69,52
17,16
4,4
25,22
3,3
25,25
26,26
7,7
7,7
12,10
4,4
5,5
9,9
13,13
16,16
47,44
58,42
15,15
12,12
10,10
4,3
20,20
44,26
17,15
17,17
35,28
23,19
52,37
8,8
51,33
22,22
15,15
36,29
9,9
66,50
94,61
7,7
11,10
8,8
64,63
26,26
7,7
7,7
32,29
16,16
14,13
77,62
13,10
20,20
25,25
8,8
144,85
12,11
1037,395
1,1
111,68
7,7
75,59
3,3
43,33
83,67
17,17
9,9
7,7
107,66
14,14
11,11
52,44
23,23
17,12
35,25
11,8
59,56
8,8
42,42
15,15
23,23
29,28
35,30
8,8
46,46
10,10
8,8
7,7
15,15
10,10
24,17
5,5
11,11
149,48
4,4
5,5
14,14
10,10
3,3
3,3
4,4
22,19
6,5
2,2
10,10
62,28
26,26
7,7
50,31
2,2
27,26
62,44
13,13
19,18
97,69
46,29
60,55
19,19
40,26
190,99
17,17
42,42
18,15
11,11
2,2
48,38
73,45
20,16
17,16
23,22
20,20
23,23
15,15
35,30
12,12
5,5
119,68
12,11
18,18
43,37
11,11
19,12
13,13
19,19
23,21
12,12
5,5
43,43
31,29
14,14
38,38
50,36
9,9
8,8
48,34
22,21
24,21
11,11
11,11
9,9
60,46
14,14
5,5
132,91
71,60
11,11
22,22
224,141
10,10
11,10
14,12
13,13
26,26
5,5
27,27
35,26
3,3
9,9
20,20
6,6
17,17
7,7
71,47
111,67
11,11
29,25
2,2
15,15
27,24
2,2
4,4
21,21
29,25
34,34
25,23
13,13
20,20
179,132
30,26
21,16
12,12
9,9
2,2
7,7
11,11
21,17
59,52
23,23
25,23
10,10
6,6
23,17
144,85
6,6
87,67
8,8
6,6
219,91
28,28
84,48
3,3
4,4
27,26
3,3
24,24
24,22
12,12
14,14
63,39
8,8
141,68
20,14
17,17
9,9
9,9
3,3
7,7
29,28
48,41
19,19
154,76
15,15
8,8
16,15
19,13
29,26
15,15
6,5
7,7
28,26
19,19
3,3
245,107
22,22
33,32
13,13
3,3
7,7
565,228
233,133
7,7
8,8
9,9
18,18
8,8
149,100
20,20
3,3
7,7
36,17
7,7
5,5
19,19
8,8
2,2
15,15
10,10
29,25
13,13
132,92
19,15
18,18
20,8
20,19
32,28
15,15
20,20
8,7
14,14
6,6
15,15
4,4
2,2
2,2
16,16
3,3
18,18
37,34
11,10
6,5
3,3
43,37
7,7
26,24
10,9
19,19
4,4
24,24
13,13
126,79
10,10
4,4
11,10
78,50
21,21
18,18
118,75
20,20
11,8
17,12
271,99
34,31
8,8
33,30
26,21
17,13
29,29
120,92
65,56
6,6
3,3
19,13
18,17
12,12
8,8
64,41
68,60
2,2
29,28
51,44
1,1
7,7
5,5
83,52
15,15
8,8
36,30
5,5
34,33
12,12
8,8
40,34
82,45
2,2
5,5
137,84
7,7
9,9
14,14
1,1
10,10
188,114
9,9
26,26
31,26
5,5
56,45
21,21
59,50
20,20
2,2
17,15
88,48
11,11
5,5
3,3
18,18
17,17
47,37
14,12
19,19
12,12
4,4
10,10
435,243
35,29
19,15
218,127
278,137
7,7
65,55
5,5
38,28
7,6
46,34
18,18
54,38
11,11
2,2
19,19
2,2
4,4
1,1
5,5
9,9
24,24
394,215
33,32
151,78
7,7
10,10
11,11
8,8
33,26
27,26
17,17
7,7
12,12
17,15
230,118
45,45
12,10
10,10
10,10
7,7
11,11
40,28
30,19
13,13
5,5
7,7
68,50
84,76
11,11
20,20
40,32
23,18
14,14
31,25
36,29
6,6
118,73
6,5
33,33
39,19
65,49
18,18
30,28
14,14
47,34
32,24
21,21
41,33
23,20
87,72
18,16
128,95
60,39
43,38
7,7
95,47
8,8
30,28
10,10
33,29
2,2
41,31
8,8
14,14
64,58
14,14
11,11
1,1
3,3
19,19
48,29
25,21
35,27
6,6
11,8
67,35
47,42
73,59
28,25
98,63
3,2
18,15
22,22
75,44
23,23
2,2
19,17
3,3
15,10
90,50
10,10
23,19
13,13
64,52
83,66
23,23
24,14
25,22
5,5
24,24
27,27
8,8
52,37
68,59
15,15
41,33
5,5
6,6
23,21
7,7
216,121
6,6
35,28
24,24
20,20
59,47
38,32
28,28
6,6
10,10
18,16
21,17
48,44
50,36
6,6
13,13
14,14
41,41
32,31
27,22
22,22
36,30
30,30
13,11
9,9
19,14
6,6
81,42
7,7
6,6
73,54
41,33
4,4
31,29
15,15
13,13
7,7
335,156
256,130
24,24
2,2
8,8
21,21
15,15
95,49
15,15
44,44
36,33
16,15
8,8
4,4
157,77
167,115
29,24
7,7
1,1
6,6
25,20
10,10
28,23
10,10
46,36
117,94
12,12
14,14
10,10
21,21
13,13
29,29
132,64
160,75
37,37
28,25
66,56
4,4
38,37
15,15
24,22
2,2
1,1
17,17
15,12
11,11
20,16
2,2
2,2
48,44
6,6
9,9
7,7
7,7
42,37
5,5
16,16
51,35
13,13
19,19
4,4
4,4
22,17
12,12
14,14
61,50
24,21
2,2
13,13
28,21
112,70
151,102
22,22
161,91
80,51
6,6
119,84
9,9
19,14
86,69
65,55
138,114
27,26
20,20
123,72
10,10
1,1
6,6
16,14
11,11
80,61
17,17
20,18
6,6
26,26
2,2
9,8
12,12
45,36
15,15
7,7
40,34
8,8
8,8
21,21
18,18
29,26
5,5
5,5
27,22
11,10
41,34
29,26
20,17
93,68
153,76
22,22
3,3
12,12
10,10
88,60
40,34
9,9
7,7
16,16
11,11
5,5
17,17
10,10
5,5
22,22
3,3
153,105
3,3
41,36
11,11
20,20
35,24
8,8
2,2
61,38
64,62
10,10
15,14
11,9
14,13
117,76
21,19
2,2
41,31
6,6
11,11
16,8
199,89
15,15
13,13
83,71
16,13
112,66
160,113
24,24
8,8
5,4
10,10
12,10
21,16
27,22
55,48
4,4
24,20
30,27
36,30
62,55
4,4
2,2
30,30
33,31
28,27
24,16
18,18
5,5
15,10
49,44
30,29
50,47
28,21
7,7
13,13
32,21
11,11
10,10
131,45
34,25
7,7
4,4
44,27
28,22
10,10
62,62
23,23
12,8
48,39
6,6
14,14
95,65
29,29
31,28
8,8
13,13
20,19
5,5
28,28
37,37
70,46
21,21
5,5
3,3
53,41
13,13
8,8
27,20
15,14
2,2
33,31
11,11
15,15
23,22
33,22
15,15
13,13
8,8
101,84
136,105
4,4
19,17
91,64
32,27
8,8
102,61
34,28
1,1
1,1
2,2
30,30
51,50
6,6
21,21
6,6
16,16
40,37
2,2
13,13
18,17
7,7
100,71
9,9
3,3
7,7
32,32
11,11
18,18
8,8
13,12
8,8
48,35
15,15
8,7
38,25
17,17
1,1
67,48
7,6
25,20
302,140
45,35
6,6
14,14
23,20
20,20
71,43
90,57
24,21
218,134
21,21
20,19
75,59
3,3
50,41
83,44
2,2
49,35
6,6
22,22
82,57
15,15
17,17
32,30
16,14
161,61
104,71
14,14
28,28
6,6
9,9
5,5
10,9
11,11
221,138
3,3
8,8
135,66
14,14
15,12
13,10
10,10
19,16
88,76
34,29
4,4
9,9
47,44
11,11
12,12
8,8
78,52
24,24
14,14
9,9
12,12
8,8
6,6
1,1
9,9
5,4
4,4
177,80
2,2
13,13
56,55
13,13
60,38
7,6
20,20
1,1
4,4
18,18
13,13
23,22
12,11
28,24
71,56
23,22
16,13
8,8
3,3
33,28
34,26
49,38
22,21
17,17
59,46
7,7
141,86
43,42
8,8
10,10
27,26
131,90
67,43
5,5
19,19
11,11
26,21
15,15
8,8
6,6
12,12
7,7
41,37
13,10
22,22
21,21
8,8
4,4
19,12
33,24
5,5
19,19
15,15
11,11
7,7
9,9
14,14
7,7
9,9
8,8
47,41
73,59
5,5
127,99
11,10
16,15
4,4
62,53
12,12
28,25
10,10
15,15
15,15
102,66
24,24
23,22
8,8
16,16
4,4
23,23
13,13
28,28
19,19
8,5
13,13
72,57
8,8
91,60
14,14
17,17
38,33
15,15
28,28
9,9
108,80
27,21
41,32
24,17
26,25
36,22
354,116
21,21
5,5
10,9
6,6
32,27
39,22
61,58
18,18
49,42
20,20
9,9
7,7
9,9
13,13
81,45
7,7
5,5
63,42
20,20
3,3
2,2
21,21
19,14
21,21
4,4
45,45
18,16
10,10
54,43
115,81
5,5
28,19
9,9
10,10
9,9
11,11
16,14
23,23
7,7
10,10
41,33
91,69
4,4
7,6
45,45
503,214
10,10
66,47
39,27
22,22
4,4
5,5
8,8
6,6
5,5
156,80
5,5
5,5
7,7
3,3
31,25
16,16
10,10
9,8
5,5
9,9
3,3
9,9
21,15
1,1
2,2
7,7
16,16
12,12
26,26
27,26
10,10
21,13
68,53
4,4
11,10
19,19
21,18
18,18
62,40
113,49
21,21
10,10
50,41
10,10
6,6
5,5
238,131
4,4
2,2
9,9
5,4
40,35
18,18
23,19
17,17
22,22
13,13
30,28
84,71
21,20
35,33
5,5
5,5
20,20
44,38
37,33
4,4
15,13
6,6
9,9
170,86
153,110
6,6
32,32
6,6
19,19
12,12
73,62
33,33
18,15
29,29
2,2
30,30
5,5
714,203
4,4
40,32
116,92
3,3
28,25
4,4
10,10
3,3
2,2
11,11
25,18
31,31
122,73
9,9
8,8
6,6
25,19
9,9
45,30
146,52
1,1
16,16
13,13
64,27
8,8
143,68
33,26
5,5
30,22
14,12
62,49
70,58
13,13
9,9
14,14
9,8
14,14
8,8
9,8
76,57
8,8
1,1
16,16
14,14
10,9
49,45
6,6
10,9
3,3
80,37
13,13
8,8
12,12
43,32
9,9
3,3
6,6
14,10
28,20
9,9
414,139
23,23
8,8
5,5
6,6
17,17
37,25
5,5
7,7
6,6
198,99
14,14
37,30
33,31
3,3
43,38
10,10
2,2
14,14
12,12
16,11
14,14
14,14
6,6
4,4
20,20
43,41
10,10
18,18
11,11
131,73
15,15
6,6
55,47
3,3
158,113
12,11
1,1
9,9
34,28
14,14
16,16
5,5
99,58
2,2
36,36
21,21
35,34
6,6
23,21
19,18
24,24
13,13
11,11
15,15
16,13
2,2
20,20
3,3
42,30
35,33
4,4
12,12
20,20
22,19
5,5
26,13
1,1
5,5
2,2
10,10
3,3
7,7
32,29
9,9
144,63
25,17
16,16
54,39
12,12
3,3
19,19
9,9
47,27
1,1
1,1
62,45
27,23
3,3
23,21
5,5
8,8
9,9
2,2
40,35
23,20
4,4
13,13
14,14
11,11
6,6
25,19
131,78
30,30
356,117
63,53
3,3
126,96
6,6
17,17
17,17
19,19
7,7
17,12
6,6
18,18
23,23
12,12
15,14
69,32
6,6
11,11
1,1
47,44
23,23
4,4
31,30
13,13
12,12
7,7
6,6
1,1
42,29
51,50
168,87
34,28
7,7
66,51
31,18
