len,uniqs
1103,230
906,209
13305,627
3633,496
215,85
3388,434
8907,757
3825,331
237,94
390,54
93,50
5017,254
1170,325
18400,477
2930,338
234,125
11413,434
2045,301
879,282
144,74
8169,534
5122,520
6855,547
420,69
50836,1438
2827,258
216,106
4058,518
58,54
23984,1020
872,150
3723,527
226,118
5357,424
597,182
1746,364
1393,281
19851,799
3624,520
664,172
3305,453
17519,630
1975,361
1936,420
5077,580
2425,274
937,210
1754,275
4508,354
13072,492
13478,651
700,75
2599,341
999,144
1144,272
6055,519
9273,810
4485,342
8530,607
7592,530
20200,646
580,132
1259,240
185,115
11018,781
4697,476
222,55
4892,486
9051,805
26338,1554
863,116
23420,849
1906,265
859,222
1411,196
294,191
48,29
13768,290
5835,505
85454,1486
155,56
97,65
827,219
2239,364
2754,254
729,163
4311,290
15135,698
1926,305
6554,346
8654,608
7096,495
5534,456
2271,344
77,50
3189,241
6517,436
6036,556
3118,235
230,150
3020,323
3445,455
7660,715
26201,1228
107,67
39327,1158
5602,500
254,117
3175,520
1451,348
64,48
4349,223
25614,1461
24207,617
7589,358
457,148
17258,525
75,47
5286,483
462,136
7417,589
3970,420
857,234
346,99
29,25
23,23
39381,1431
51588,1300
205,111
4575,394
673,168
4888,362
12462,551
7281,539
5015,408
1550,252
162,85
9622,337
6166,425
109,49
4829,345
78,42
12495,515
272,115
253,135
7099,304
6690,252
898,119
56,48
12,10
11093,738
2772,436
2939,394
13937,583
1916,391
386,99
77,45
1052,273
175,97
131,86
3634,408
5548,320
3858,494
2728,309
19923,814
157,134
1337,300
21413,1160
75,58
2261,360
37802,1264
9684,411
47706,1897
3983,495
23,19
182,87
773,222
13506,819
10179,514
1393,189
2790,372
7422,440
583,188
228,91
3559,400
5410,566
3292,255
1789,392
559,219
482,151
6747,455
24422,1160
3942,512
5079,445
989,268
1298,305
2695,394
21108,747
14632,799
9177,586
3051,302
101,72
359,114
687,243
33203,1127
2443,101
552,138
2052,140
3043,362
3562,461
2881,266
184,74
1663,213
542,178
8216,735
2854,418
16773,742
6505,537
4000,657
7054,439
716,145
1468,183
11319,798
191,45
291,164
2807,415
2511,374
2630,260
952,238
1825,316
7232,523
9740,503
3773,413
283,161
1831,340
41820,1447
2535,181
2709,500
6842,385
39090,1277
2441,146
955,246
175,83
636,207
4077,458
4332,395
3205,213
2139,252
1554,294
5046,522
3278,365
5331,381
485,143
1143,207
19594,963
3650,371
2122,208
20292,981
1636,268
30234,738
4991,434
399,60
5008,407
19704,1031
1549,304
9616,703
1689,267
2498,260
13023,671
23802,1150
13845,703
3461,367
462,191
19529,1136
304,133
13371,794
453,97
14270,770
16747,498
2481,344
18328,824
1935,143
11474,479
24500,1029
1379,325
610,257
228,107
8231,489
5860,413
52,24
2486,365
352,143
9218,848
17954,960
506,208
16489,671
1331,108
25375,933
11039,557
674,208
102,55
7725,338
5791,408
2084,549
17990,1175
6672,551
2752,534
2428,382
2346,355
5900,268
1754,380
3872,299
358,121
2390,335
13652,954
1332,240
5162,469
9590,661
2201,362
17882,907
1138,142
19045,934
883,229
2946,353
28813,793
3317,260
5714,471
1308,285
963,263
551,120
192,42
1011,189
4189,444
1474,167
935,246
19692,775
1282,315
414,202
9056,630
11864,980
19670,932
743,123
3451,215
14719,516
3475,550
3675,280
1318,309
28636,970
1934,194
1898,200
2786,463
1716,255
247,96
2235,204
1374,346
4648,327
8095,601
2608,303
6253,541
9785,1127
1875,261
6635,420
866,216
1822,269
6547,580
1298,174
5537,574
74,39
429,178
474,191
8583,580
4985,399
2009,256
1777,315
2112,283
12808,720
1647,330
2110,133
10444,519
3652,247
66,51
8016,645
9918,598
392,147
4575,438
207,59
374,138
97,82
132,110
5951,278
5515,499
12918,910
8458,553
263,158
8710,804
4626,226
15379,780
338,150
1361,289
296,148
728,284
28649,921
2668,334
7123,379
2641,320
6481,466
21013,1484
114,89
12166,488
363,131
8924,657
8469,524
10251,347
12986,603
9119,931
5685,511
1226,268
8952,740
478,185
13859,617
5351,426
145,92
5609,269
317,102
390,99
3479,313
1563,194
2481,418
7984,559
7278,667
15864,1015
1899,473
881,198
2399,252
11203,864
6413,359
7121,436
23950,1001
797,237
114,66
1359,227
1471,268
27107,797
133,118
713,228
12,8
42,30
784,216
18503,818
16742,1010
5704,363
883,207
31,25
699,206
13143,389
199,133
14696,661
49571,1141
1458,329
1010,130
4275,266
672,160
6065,521
782,166
906,225
58,51
1867,372
1033,218
4467,515
12443,815
45,44
1276,247
13375,561
2436,355
4182,440
6891,448
14144,1215
3035,380
10264,661
4400,600
17140,743
40,37
199,140
2272,313
1580,221
3942,291
146,78
3437,292
7508,282
4744,422
3450,140
174,120
2892,444
14666,763
3603,240
18475,674
23455,948
19051,887
971,244
67,63
161274,1663
8344,474
191,124
497,217
10327,750
40,35
28148,963
929,210
328,196
4774,332
3246,315
11706,710
478,155
66,65
6734,435
190,68
2284,321
7623,811
285,116
2204,454
9175,768
37,16
757,206
1725,289
7323,333
11218,504
3584,360
3354,335
87,47
714,186
1760,177
3371,313
3282,236
21434,1151
4893,523
9625,674
77393,1426
2158,290
78,68
2387,471
6953,534
5597,496
504,112
49,42
50329,1479
281,122
43,36
38,32
2027,319
3279,463
13453,680
10956,647
3649,494
429,103
4244,454
162,50
1956,264
494,159
3295,338
39,27
15149,1021
2296,169
9922,524
346,107
5491,323
1989,318
256,113
2042,278
16320,838
2001,311
1741,385
8406,498
686,209
1222,237
2790,320
2792,221
849,220
2149,315
130,70
6971,397
1646,325
1182,337
9714,924
3604,391
152,85
144,61
248,104
5870,392
87,74
14279,1067
1575,285
1358,284
6762,589
3714,185
9471,563
227,103
729,223
32,23
58,50
625,188
2964,293
2353,189
283,136
19098,1129
1308,132
282,78
1437,325
1283,276
738,198
5499,247
1997,290
1768,134
1863,292
8301,422
6558,581
105,95
87,81
12,8
3880,455
2550,237
146,110
23888,1088
891,239
9357,551
781,139
11508,600
471,147
667,172
259,85
903,270
10443,600
85,32
4911,753
48756,886
1190,301
562,130
708,181
288,158
4438,509
2903,418
3615,523
434,151
4635,313
589,148
188,78
1209,248
30899,621
3324,379
15135,676
2786,365
5998,594
30,14
25552,881
5594,406
4448,314
200,105
11718,702
2155,275
5468,566
10964,432
530,142
4447,199
54339,1805
4449,376
15968,894
4532,381
890,207
315,74
105,75
11078,550
959,320
20345,906
22,14
117,58
5500,336
5245,270
2407,464
420,209
163,127
6455,223
8791,419
17420,889
2240,188
317,150
8061,693
1031,232
5516,344
2480,430
38,36
5309,502
647,192
258,78
4676,447
10670,750
3734,393
1455,147
7337,482
4660,546
667,212
105,68
20271,1135
15376,630
248,172
8084,511
1120,182
2918,322
225,163
48309,1048
6400,571
504,199
6312,348
1211,262
5999,454
13331,781
88,43
921,255
2807,274
3082,134
188,84
7117,587
311,75
7418,645
567,127
28430,1163
220,105
2671,330
12246,1041
2322,292
4822,439
4907,289
8660,626
6433,470
90,50
401,141
602,225
2171,245
2257,351
114,64
1226,262
60,37
1054,269
5750,304
21526,919
22087,995
1022,276
5360,386
5908,476
1329,372
1874,402
3361,489
2231,398
544,152
458,156
1341,324
6312,480
11251,460
2965,289
2949,392
1029,179
396,178
1265,368
6565,420
813,292
77,46
1491,343
144,106
32,32
1474,285
6244,652
4382,431
7315,432
2772,421
21099,1389
2174,335
14229,564
21846,469
927,264
4956,442
1000,237
7339,493
2426,261
4713,591
43,38
4700,467
1458,297
1430,267
9527,743
63346,1542
2781,475
1877,255
4408,381
387,179
18695,1252
402,169
333,124
52,7
33026,1375
591,104
543,164
2209,462
1453,304
6221,421
4497,505
275,74
41,23
2457,410
8889,534
165,103
10194,596
15,11
14742,751
3756,348
1865,153
3104,180
56155,1005
4965,389
45,37
1957,224
1817,298
6361,586
5627,432
13180,624
23750,1035
1087,273
825,186
8528,647
181,45
3126,475
9137,666
4817,441
1115,261
2736,446
216,125
3322,378
33777,972
187,82
17751,965
1754,207
3001,216
508,92
173,106
12539,350
3552,368
1987,270
10931,544
183,93
5215,380
174,58
2393,223
1353,242
477,162
582,208
721,213
17950,890
566,160
5965,291
560,265
9901,502
622,173
739,201
225,74
1029,317
