len,uniqs
11,11
136,76
25,24
49,42
17,17
227,148
3,3
56,51
21,21
15,11
51,38
20,20
25,25
53,36
3,3
4,4
27,22
5,5
9,9
5,5
6,6
30,30
21,13
3,3
27,24
97,59
54,32
3,3
21,17
11,10
8,8
47,36
14,14
45,42
25,25
5,5
66,49
16,16
45,35
17,11
4,4
12,12
9,9
15,15
8,8
9,9
13,13
3,3
34,26
188,113
7,7
23,20
26,25
18,18
14,14
11,11
6,6
4,4
20,20
11,11
2,2
5,5
154,111
17,17
13,13
12,12
5,5
7,7
18,18
73,60
2,2
12,12
8,8
129,83
10,10
93,78
109,51
4,4
56,51
24,24
35,29
17,17
16,16
62,48
151,101
8,8
10,10
22,22
11,11
54,49
21,17
26,21
12,12
6,6
13,13
4,4
4,4
22,22
15,12
133,78
68,56
223,128
12,12
6,5
34,34
36,32
59,46
15,15
4,4
23,21
78,55
45,41
2,2
5,5
145,92
59,50
40,37
55,51
30,26
10,9
5,5
13,10
21,18
2,2
5,5
15,15
8,8
29,25
16,16
17,17
4,4
9,9
17,15
14,14
7,7
57,28
27,27
15,15
14,14
17,17
20,20
15,11
35,31
19,19
44,33
3,3
22,18
4,4
48,30
13,13
11,11
5,5
15,15
125,90
19,16
12,12
10,10
15,15
9,9
194,100
8,8
6,6
34,33
2,2
7,7
4,4
3,3
39,31
43,25
5,5
2,2
84,62
7,7
3,3
38,23
44,40
3,3
13,13
14,14
48,37
1,1
13,13
29,28
4,4
54,43
106,66
16,13
8,8
81,60
17,15
5,5
20,18
53,39
24,23
35,33
9,9
36,32
43,42
15,15
17,17
31,30
12,12
9,9
7,7
28,28
8,8
79,42
10,10
14,14
7,7
21,19
13,13
99,89
36,36
21,21
59,37
14,14
41,39
3,3
42,33
84,65
10,10
12,12
1,1
1,1
6,6
37,20
4,4
8,8
98,82
2,2
8,8
8,8
22,18
20,20
10,10
9,9
4,4
2,2
14,14
9,9
5,4
6,6
10,10
27,20
6,6
7,7
30,30
19,15
4,4
5,5
2,2
6,6
4,4
4,4
19,14
10,10
6,6
40,37
51,39
20,18
5,5
19,19
5,5
25,21
25,24
3,3
31,31
12,11
38,31
14,14
24,20
48,39
7,7
20,15
7,7
5,5
5,5
9,9
6,6
21,21
5,5
24,19
710,252
60,51
38,25
6,6
8,8
5,5
12,12
8,8
30,30
131,58
74,50
8,7
48,41
149,116
14,12
75,65
16,16
7,7
10,10
8,8
13,12
6,6
26,21
13,13
61,36
287,143
14,14
6,6
20,15
8,8
38,35
85,45
27,23
6,6
8,8
1,1
24,24
4,4
26,22
67,42
16,16
6,6
16,14
187,72
3,3
15,15
15,15
16,16
2,2
20,20
23,18
20,20
8,8
35,35
5,5
7,5
15,15
30,30
11,11
24,22
5,5
15,15
22,21
11,11
23,22
21,19
6,6
7,6
6,6
77,61
8,8
18,15
30,26
151,71
4,4
11,11
22,16
2,2
27,21
62,46
11,11
246,117
8,8
8,6
33,26
7,7
28,28
7,7
24,24
8,8
10,10
10,9
14,14
71,40
5,5
36,30
27,24
7,7
9,9
3,3
63,39
11,11
5,5
4,4
17,14
4,4
24,24
29,29
5,5
4,4
175,108
26,26
9,9
20,16
3,3
33,33
19,19
444,131
12,12
29,24
25,21
4,4
86,63
12,12
8,8
9,7
6,6
22,14
18,18
157,82
11,11
13,13
5,5
6,6
30,30
21,21
40,40
79,62
24,20
6,6
6,6
19,19
4,4
1,1
95,43
47,43
13,13
18,18
62,41
15,15
14,14
9,9
51,33
52,35
5,5
3,3
58,36
44,31
1,1
10,10
25,20
32,32
6,6
10,10
9,9
124,71
5,5
60,48
3,3
12,12
9,9
7,7
20,18
5,5
21,19
27,21
8,8
5,5
7,7
12,12
19,19
5,5
42,41
124,69
1,1
190,116
22,22
25,22
5,5
4,4
27,26
46,42
18,18
9,9
33,33
10,8
2,2
8,8
12,12
43,39
14,14
22,22
9,9
17,17
44,31
4,4
8,7
7,7
175,99
11,11
5,5
29,15
13,13
29,29
32,28
147,111
8,8
76,62
4,4
9,8
16,16
11,11
8,8
6,6
11,11
8,8
36,36
60,29
22,22
18,16
37,36
19,19
1,1
76,62
6,6
37,31
9,9
9,9
12,12
5,5
16,16
24,24
9,9
1,1
11,10
1,1
39,37
6,6
7,7
63,50
32,26
10,10
65,51
4,4
23,23
6,6
56,48
41,41
2,2
31,31
11,11
79,61
16,16
17,17
12,12
10,9
29,29
11,11
4,4
11,11
5,5
14,13
13,10
17,16
4,4
16,16
9,9
52,42
528,123
201,106
5,5
7,7
14,14
1,1
29,24
10,10
40,30
16,12
14,14
14,14
2,2
245,158
3,3
15,15
27,22
26,22
22,21
12,12
141,53
22,19
4,4
15,15
14,14
16,16
18,18
18,16
20,20
7,5
10,10
5,5
24,22
8,8
13,13
37,33
2,2
38,38
5,5
6,4
17,17
7,7
62,41
10,7
5,5
12,12
146,72
13,13
11,11
134,93
12,12
24,24
3,3
43,42
10,10
52,26
7,7
43,37
11,11
35,35
8,8
191,132
16,16
12,12
173,99
18,13
8,8
20,20
10,10
29,29
39,30
14,13
13,13
12,9
98,59
28,21
3,3
4,4
9,9
18,18
50,40
2,2
12,11
8,8
34,32
11,11
15,14
20,14
3,3
9,9
40,39
7,7
19,19
13,13
7,7
31,30
94,73
23,23
21,21
11,11
11,11
7,7
5,5
17,17
27,24
12,12
26,26
16,11
7,7
38,38
24,24
8,8
40,25
9,9
107,85
63,44
18,18
8,8
16,11
92,67
20,20
41,26
15,15
44,38
8,8
9,9
10,10
13,13
56,48
17,17
14,13
3,3
62,36
12,11
50,41
4,4
32,32
35,30
76,60
10,10
18,18
25,19
2,2
7,7
11,11
6,6
2,2
11,11
16,16
3,3
75,55
8,8
7,7
35,28
63,44
4,4
10,10
4,4
14,12
40,29
22,21
4,4
5,5
79,65
4,4
8,7
5,5
56,42
328,195
27,23
76,54
6,6
17,17
27,24
5,5
13,13
12,10
6,6
30,30
35,34
11,11
5,5
4,4
41,30
11,11
22,22
8,8
1,1
17,17
20,18
18,18
35,33
40,36
11,11
10,10
18,18
37,32
111,75
6,6
13,13
34,29
8,7
20,20
12,10
13,13
5,4
11,11
2,2
10,10
3,3
14,14
68,45
2,2
3,3
7,7
21,18
6,6
6,6
10,10
28,27
41,41
16,16
12,11
30,22
87,56
19,16
34,34
10,10
12,12
108,81
4,4
74,56
13,13
6,6
2,2
63,47
14,12
32,29
13,13
2,2
106,80
2,2
25,25
7,7
10,10
21,15
4,4
21,21
10,10
18,18
29,29
14,11
81,58
84,50
16,16
11,11
14,13
17,17
2,2
12,12
9,9
39,38
7,7
12,12
7,7
142,98
13,13
65,49
9,9
375,181
5,5
41,39
15,15
25,25
5,5
4,4
8,8
32,25
4,4
164,61
28,22
25,22
94,49
44,44
6,6
17,17
9,9
11,11
15,15
2,2
68,53
10,10
66,60
41,25
23,22
117,86
12,12
17,17
73,57
4,4
26,22
47,41
207,153
97,56
27,16
9,9
35,25
511,206
21,17
37,37
2,2
13,12
117,60
12,12
10,10
99,84
1,1
22,17
174,94
26,25
17,16
266,153
8,8
14,14
17,16
34,31
3,3
90,59
49,42
51,43
6,6
67,55
23,21
8,8
15,12
5,5
26,23
4,4
25,25
136,78
26,15
28,28
7,7
4,4
25,25
10,10
10,10
12,12
199,123
8,8
59,48
30,25
36,28
3,3
57,51
30,30
10,10
8,8
30,26
91,61
21,16
44,38
48,38
9,9
11,11
18,15
3,3
17,17
87,60
4,4
135,80
2,2
11,10
32,32
6,6
6,6
16,13
6,6
6,6
17,12
5,5
13,13
25,25
20,14
11,8
7,7
12,12
48,31
1,1
9,9
6,6
3,3
76,65
37,37
6,6
22,22
6,6
16,16
8,8
7,7
27,27
5,5
2,2
19,14
4,4
13,13
22,22
6,5
9,9
29,29
45,37
7,7
76,64
102,65
4,4
23,19
62,43
29,25
76,71
4,4
79,62
6,6
4,4
151,85
4,4
32,27
8,8
11,11
202,115
11,8
6,6
98,78
23,18
22,17
64,52
16,15
19,19
54,54
7,7
5,5
16,16
1,1
44,41
35,27
9,9
77,47
16,16
8,8
14,14
17,17
17,17
9,7
54,48
4,4
12,11
17,12
3,3
7,7
67,36
28,25
59,39
13,13
5,5
6,6
34,28
19,19
6,6
11,9
11,11
7,7
41,33
10,10
25,25
97,81
40,40
10,10
17,17
9,9
37,37
21,17
50,35
4,4
26,21
4,4
4,4
16,12
26,26
2,2
14,13
123,65
4,4
19,19
66,47
2,2
2,2
10,10
2,2
2,2
44,38
12,12
12,12
6,6
6,6
3,3
9,9
12,12
9,9
31,23
83,57
7,7
42,40
21,16
43,33
3,3
1,1
16,15
4,4
103,58
21,16
34,34
3,3
8,8
4,4
87,68
55,52
11,11
16,16
48,37
13,13
37,31
38,34
24,22
114,80
17,17
18,17
6,6
12,12
6,6
7,7
48,30
22,20
5,5
18,18
13,13
12,12
11,11
14,13
13,13
2,2
8,8
25,25
95,61
11,11
8,6
25,25
22,22
11,11
4,4
10,10
8,4
47,35
72,51
9,8
14,14
41,37
20,20
9,9
10,10
16,16
22,13
7,7
83,75
29,26
5,5
15,15
76,57
6,6
12,12
3,3
3,3
13,13
70,51
3,3
27,27
14,14
2,2
25,25
3,3
6,6
21,21
2,2
2,2
14,14
2,2
6,6
16,16
12,12
1,1
20,20
5,5
13,13
30,29
10,10
27,19
5,5
5,5
21,21
14,14
43,30
53,47
11,11
10,10
10,10
10,7
5,5
31,31
5,5
8,8
29,21
4,4
37,31
16,13
101,64
6,6
152,100
725,285
45,30
33,33
11,11
54,44
62,53
19,16
12,12
4,4
234,99
22,22
35,31
51,47
3,3
19,19
6,6
281,112
73,52
27,27
21,21
9,9
12,12
91,58
9,9
125,82
24,21
100,55
11,11
29,28
11,11
19,18
9,9
76,53
17,17
17,17
15,13
5,5
9,9
5,5
2,2
18,15
129,71
2,2
49,43
19,19
60,52
18,18
13,13
99,66
5,5
9,9
26,26
1,1
18,13
51,40
222,103
40,38
67,51
44,32
10,10
7,7
55,39
32,31
8,8
25,19
55,47
54,47
20,20
31,27
20,20
12,12
12,12
101,71
180,95
3,3
153,75
19,18
23,23
19,19
11,11
12,12
16,13
10,10
14,14
4,4
24,24
17,17
27,19
11,11
8,8
23,22
3,3
18,18
5,5
8,8
13,13
10,10
10,10
7,7
21,20
44,33
11,11
83,56
4,4
17,17
23,18
8,8
57,54
14,14
8,8
41,29
6,6
16,16
70,57
90,63
246,138
21,16
12,11
73,51
6,6
14,14
16,16
5,5
1,1
9,9
32,31
95,71
25,19
2,2
22,22
11,11
259,135
8,8
18,17
10,10
88,80
10,10
16,16
63,44
4,4
128,81
2,2
11,8
13,13
13,13
5,5
6,6
43,37
10,10
83,37
7,7
42,35
6,6
8,8
5,5
16,13
5,5
14,14
61,53
12,12
14,14
125,81
8,8
4,4
87,72
25,21
428,183
7,7
38,38
59,47
33,23
21,21
33,26
34,31
31,25
9,9
16,16
40,33
59,39
12,12
47,35
9,9
14,14
3,3
28,27
16,16
9,9
3,3
69,42
243,101
33,33
4,4
28,18
12,9
21,21
7,7
29,16
3,3
13,13
20,20
4,3
15,13
37,36
6,6
10,10
27,25
16,16
40,30
17,16
24,21
26,20
62,48
47,45
17,15
90,57
12,12
13,13
39,32
141,62
3,3
41,37
25,25
46,46
10,9
20,20
28,23
27,25
43,34
8,8
9,9
10,8
28,22
35,30
13,13
51,31
48,37
5,5
43,37
24,24
8,8
13,12
10,10
8,8
4,4
3,3
11,11
3,3
7,7
18,18
44,35
26,26
7,7
213,103
23,23
1,1
29,25
15,15
28,28
8,8
25,25
45,45
23,22
11,11
4,4
5,5
6,6
19,17
5,5
9,9
10,10
177,108
105,50
19,19
11,7
9,9
37,31
64,52
11,11
2,2
5,5
17,17
34,26
24,22
11,11
43,38
8,8
40,40
15,15
28,28
39,30
6,6
20,20
152,102
30,30
3,3
20,15
3,3
4,4
14,14
2,2
89,43
99,87
9,9
11,11
32,32
13,13
11,11
4,4
7,7
62,49
22,14
15,14
71,47
41,34
6,6
8,8
35,29
26,24
1,1
37,31
14,14
65,46
109,80
39,33
6,6
30,30
11,11
12,12
13,13
6,6
58,46
168,74
20,18
27,19
38,34
12,12
28,26
137,88
8,8
6,6
7,7
28,23
9,9
341,130
25,23
48,29
10,10
10,10
5,5
31,29
8,8
12,12
6,6
4,4
4,4
27,27
4,4
14,14
61,38
8,8
9,9
10,10
12,12
21,21
29,25
86,67
24,24
4,4
15,15
351,174
31,28
12,11
7,7
9,9
12,11
32,28
4,4
47,46
5,5
9,9
5,5
11,11
32,24
20,18
60,46
28,27
20,20
4,4
9,9
21,14
13,13
11,11
26,20
13,13
27,21
17,17
3,3
3,3
34,27
8,8
11,11
9,9
43,19
97,76
35,31
25,21
1,1
10,10
15,15
6,6
66,54
5,5
43,35
63,54
24,24
24,24
121,81
8,8
8,7
7,7
5,5
89,58
52,37
3,3
32,32
109,51
314,156
23,20
4,4
11,10
10,10
16,15
16,14
52,35
9,7
29,25
27,27
4,4
4,4
58,40
14,14
38,24
19,19
3,3
32,32
8,8
4,4
18,18
40,31
2,2
21,21
30,23
47,42
6,6
5,5
42,31
13,13
23,23
30,30
3,3
6,6
7,7
41,33
14,14
166,95
38,33
39,31
3,3
27,24
26,23
6,6
34,28
12,12
27,26
11,11
3,3
59,45
99,50
9,9
24,21
126,63
12,11
4,4
12,12
16,16
28,28
8,8
18,18
15,13
17,17
3,3
11,10
10,10
6,6
10,10
60,46
10,10
136,81
26,22
8,8
7,7
22,17
12,12
18,18
56,36
9,9
333,166
16,16
10,10
12,12
26,26
11,11
67,56
16,16
24,24
73,62
18,18
4,4
28,20
21,19
14,14
25,25
128,94
5,5
77,57
6,6
42,32
16,16
71,36
26,22
44,35
3,3
4,4
13,13
233,159
4,4
14,14
30,23
18,16
5,5
55,44
5,5
12,12
80,56
81,62
6,6
112,85
26,26
20,20
4,4
14,14
41,39
5,5
55,43
266,93
11,11
17,14
2,2
2,2
101,62
116,87
27,19
16,14
21,19
18,18
5,5
8,8
22,21
11,11
18,18
25,25
29,23
19,18
13,12
9,9
58,55
8,8
21,18
345,184
19,16
150,112
21,21
36,33
115,96
13,13
15,15
267,160
21,17
27,22
52,34
5,5
12,12
5,5
17,17
7,7
36,36
19,19
59,40
71,50
7,7
25,25
11,11
51,37
252,144
7,7
5,5
8,7
10,10
2,2
11,11
8,8
16,16
147,55
26,26
5,5
20,15
9,9
24,24
3,3
51,41
12,12
63,43
5,5
1,1
4,4
4,4
11,9
22,19
7,5
50,45
1,1
9,8
33,33
11,11
10,10
5,5
86,65
154,100
9,9
4,4
8,7
48,38
13,13
3,3
66,37
19,19
167,77
12,12
90,52
24,23
5,5
16,15
95,54
8,8
16,16
105,50
10,10
1,1
6,6
38,38
19,18
39,39
10,10
9,9
18,17
32,32
48,43
15,12
308,98
10,10
4,4
9,9
49,42
5,5
7,7
15,15
27,25
2,2
43,35
14,14
50,45
147,98
19,18
32,26
12,12
22,22
103,64
6,6
22,22
8,8
62,43
1,1
58,48
12,12
12,12
1,1
110,76
36,36
7,7
9,9
19,19
6,6
2,2
31,31
19,19
17,16
45,33
11,11
4,4
9,9
35,33
5,5
14,14
3,3
11,8
19,19
35,31
22,22
23,22
2,2
30,30
65,52
12,12
4,4
38,26
106,65
58,51
4,4
19,19
11,11
8,8
7,7
10,10
87,68
89,61
13,13
24,23
2,2
15,13
8,8
32,32
9,9
3,3
2,2
7,7
3,3
21,20
74,44
9,9
10,9
8,8
23,23
33,23
3,3
6,6
12,12
9,9
11,10
12,12
22,14
50,36
24,18
15,15
17,12
125,78
10,10
14,14
11,11
9,9
11,11
44,40
66,37
7,7
58,55
7,7
16,13
14,14
7,7
25,25
2,2
5,5
7,7
14,11
22,22
33,33
6,6
10,8
7,7
30,30
5,5
10,10
3,3
87,56
285,158
92,74
4,4
5,5
9,9
4,4
28,23
133,64
10,10
2,2
18,18
5,5
27,27
13,13
13,12
53,38
4,4
7,7
32,28
33,33
9,9
7,7
9,9
7,7
13,13
37,36
95,65
40,37
5,5
74,70
4,4
33,33
22,19
14,14
51,40
5,5
29,28
11,11
398,154
29,21
35,31
4,4
17,17
29,19
16,14
69,48
36,29
83,59
9,9
8,8
11,11
4,4
7,7
20,17
5,5
4,4
12,12
13,13
31,28
9,9
8,8
41,41
6,6
290,140
5,5
13,13
15,15
631,283
12,12
3,3
23,21
27,23
33,33
39,37
74,49
130,62
17,16
45,34
67,46
6,6
18,18
98,80
9,9
303,102
24,12
21,19
3,3
18,18
8,8
6,6
25,24
13,13
7,7
22,22
17,17
27,26
128,86
1,1
56,36
97,77
1,1
7,7
26,23
6,6
22,22
29,23
15,15
7,7
52,38
24,21
86,63
19,19
3,3
4,4
59,46
9,9
9,9
20,20
8,8
395,157
15,15
8,8
8,8
15,15
25,25
4,4
21,19
5,5
4,4
19,19
16,15
8,7
57,49
29,29
19,15
65,50
32,30
56,48
5,5
64,55
5,5
45,40
23,23
27,21
107,78
43,28
33,28
2,2
6,6
40,40
5,5
6,6
68,50
10,10
3,3
32,25
17,15
6,6
12,12
198,132
8,8
46,42
13,13
12,12
54,43
64,51
3,3
14,14
27,24
13,13
4,4
90,74
29,29
42,40
5,5
42,42
3,3
8,8
7,7
76,60
29,22
5,5
38,29
9,7
6,6
4,4
6,6
159,91
4,3
43,31
53,29
5,5
322,148
54,50
19,15
2,2
4,4
7,7
103,54
49,46
20,19
33,33
5,5
14,14
28,28
14,14
16,16
90,67
9,9
204,114
24,24
11,11
7,6
8,8
7,7
106,69
5,5
14,14
9,9
17,17
31,31
1,1
69,55
216,85
12,12
28,23
3,3
16,16
7,7
1,1
10,10
22,20
2,2
77,49
10,10
27,27
27,27
43,34
40,38
6,6
16,16
12,12
3,3
78,55
41,31
12,12
19,17
18,17
13,13
79,40
5,5
11,10
40,36
39,32
15,10
394,191
3,3
34,30
199,109
8,8
9,9
54,39
211,111
21,21
17,16
17,17
25,21
20,20
11,11
24,24
55,53
174,73
5,5
20,17
23,23
6,6
7,7
13,13
11,11
61,56
36,26
15,13
39,35
28,28
37,31
5,5
16,16
4,4
12,12
6,6
5,5
9,9
2,2
4,4
11,11
40,31
25,20
2,2
358,134
52,41
8,8
49,39
8,8
14,14
520,223
20,20
19,18
11,11
14,11
15,15
2,2
68,28
1,1
50,43
283,150
5,5
34,27
7,7
25,25
44,30
6,6
2,2
20,20
32,26
25,22
45,29
8,8
35,25
17,17
11,11
13,13
8,8
9,9
62,43
1,1
7,7
25,25
4,4
18,18
6,6
33,24
10,10
1,1
4,4
13,13
17,17
1,1
7,7
16,16
81,59
10,10
25,25
6,6
11,11
49,32
7,7
9,9
4,4
14,9
23,21
15,15
33,32
4,4
45,39
1,1
32,25
9,9
16,16
9,9
11,9
45,41
1,1
33,25
5,5
27,27
16,14
40,35
5,5
4,4
16,16
22,22
3,3
66,50
5,5
24,24
10,10
34,26
5,5
37,22
21,21
49,30
127,69
50,50
12,12
13,13
9,6
12,12
97,60
40,33
27,25
83,50
3,3
6,6
87,71
6,6
4,4
22,20
53,46
47,44
3,3
28,28
33,31
9,9
42,29
9,9
23,23
2,2
16,16
18,18
12,12
13,13
5,5
55,47
8,8
28,28
5,5
19,19
1,1
90,69
69,51
9,9
8,8
1,1
74,36
5,5
16,16
15,15
10,8
28,24
42,31
135,97
76,55
4,4
21,21
43,34
27,19
6,6
27,27
23,19
15,12
32,26
32,28
52,44
93,61
236,152
74,66
41,35
13,11
6,6
8,8
19,19
10,10
16,16
5,5
9,9
12,11
20,20
14,13
8,8
5,5
107,66
12,12
140,62
36,28
8,8
7,7
11,11
38,34
64,46
67,44
11,11
16,16
30,30
27,26
8,8
11,11
3,3
17,17
17,17
76,69
29,25
13,13
86,72
8,8
16,16
13,13
25,25
13,13
44,42
62,45
10,10
8,8
83,66
4,4
8,6
11,11
6,6
200,92
10,10
20,20
8,8
26,26
21,17
7,7
79,49
29,22
58,31
37,23
40,40
3,3
45,35
44,44
4,4
39,32
4,4
11,11
22,22
21,21
67,44
6,6
113,75
5,5
52,52
15,15
31,15
53,43
99,47
8,7
11,10
19,19
2,2
7,7
77,44
14,14
22,22
40,29
2,2
18,17
26,22
11,11
65,43
11,11
20,20
9,9
14,14
3,3
9,9
21,20
18,18
90,59
11,11
10,10
3,3
12,12
52,41
22,18
30,30
26,22
186,104
8,7
22,22
1,1
24,19
64,57
8,8
31,28
118,81
126,86
26,26
39,33
5,5
6,6
28,23
28,28
91,66
17,17
4,4
11,11
35,27
20,20
45,39
9,8
3,3
10,10
18,14
23,19
5,5
22,21
6,6
48,40
22,22
7,7
24,18
20,19
1,1
26,20
8,8
132,89
138,80
186,109
122,82
12,12
25,25
12,12
18,18
12,12
18,14
20,20
94,63
23,21
44,28
1,1
16,16
46,32
4,4
77,55
79,67
3,3
10,10
2,2
14,14
3,3
14,14
651,324
11,11
171,97
30,26
32,32
16,15
9,9
133,102
33,31
33,28
87,54
8,8
87,73
7,7
7,7
107,54
200,93
41,33
8,8
28,15
8,8
36,23
26,23
86,67
9,9
23,19
7,7
26,18
5,5
774,291
14,14
8,8
11,11
10,10
60,45
194,98
20,20
2,2
27,26
66,47
69,44
698,254
21,19
27,27
11,9
31,31
8,8
16,16
7,7
13,12
24,22
21,18
8,8
4,4
14,14
33,26
5,5
21,16
13,13
11,11
30,25
15,13
7,7
274,168
21,17
35,35
3,3
12,9
4,4
157,94
24,24
38,28
18,18
28,27
43,32
6,6
6,6
68,43
5,5
4,4
17,17
21,12
13,13
31,26
4,4
12,12
53,41
4,4
29,28
9,9
28,26
29,29
14,14
5,5
17,17
13,13
3,3
77,40
6,6
10,10
27,22
8,8
55,39
79,72
18,18
4,4
5,5
16,16
37,28
5,5
233,141
14,14
69,52
12,12
184,110
12,12
73,60
6,6
8,8
38,29
24,21
16,16
22,22
11,11
63,34
8,8
27,24
11,11
14,14
7,7
8,8
13,13
35,28
33,23
4,4
26,21
10,9
9,9
12,12
12,12
9,9
33,33
8,8
7,7
35,35
5,5
27,23
13,13
32,32
95,50
17,17
16,16
33,24
3,3
19,19
53,46
17,14
9,9
11,11
143,85
4,4
25,25
21,21
2,2
10,10
24,22
10,10
16,14
48,35
25,25
23,16
24,24
238,158
34,25
68,47
120,73
3,3
276,119
15,13
23,18
14,13
6,6
5,5
6,6
12,12
6,6
21,21
15,15
14,14
35,35
5,5
15,15
23,23
10,10
7,7
20,20
29,24
6,6
9,9
8,8
129,85
5,5
38,33
8,8
8,8
74,42
12,11
8,8
27,20
9,9
164,106
6,6
7,7
15,15
22,19
10,10
21,18
218,142
12,12
7,7
234,124
8,8
55,34
10,10
10,10
24,18
78,67
3,3
40,31
17,17
9,9
21,20
12,12
35,35
4,4
12,12
22,19
7,7
6,6
44,41
8,8
137,88
7,7
36,26
2,2
2,2
135,82
16,16
8,8
41,36
50,46
338,142
30,30
18,17
9,9
27,20
102,79
34,33
9,9
40,40
12,12
141,109
3,3
8,8
10,10
12,12
36,31
11,11
6,6
42,28
18,18
107,84
51,39
33,19
17,17
94,63
5,5
14,14
8,8
1,1
12,12
9,9
61,43
26,26
5,5
21,16
19,19
17,17
154,99
1,1
15,13
35,19
24,24
41,32
25,21
23,23
5,5
37,33
3,3
36,33
10,10
19,19
11,11
16,16
13,13
13,13
10,10
6,6
19,19
4,4
16,16
33,33
18,14
15,12
41,33
19,19
50,27
5,5
12,12
10,10
20,20
5,5
9,6
46,33
11,11
32,32
19,17
3,3
12,12
65,33
10,10
26,24
5,5
18,18
16,16
9,9
15,15
58,52
11,11
2,2
325,167
5,5
4,4
1,1
8,8
55,44
23,19
12,12
2,2
21,21
52,45
5,5
10,10
26,26
13,13
2,2
215,85
19,19
37,31
9,9
8,8
12,10
18,15
10,10
33,32
8,8
36,33
7,7
11,11
5,5
2,2
18,13
7,7
48,36
17,17
21,21
6,5
48,48
80,63
12,12
20,20
4,4
18,16
51,36
2,2
8,8
30,23
79,59
12,8
2,2
46,43
15,13
19,19
9,7
38,33
2,2
98,53
34,34
9,9
8,8
3,3
23,23
39,36
44,35
9,9
8,8
27,23
11,10
21,19
6,6
26,25
14,9
67,42
38,38
4,4
284,168
7,7
7,7
10,10
4,4
2,2
23,23
35,35
32,32
13,13
3,3
39,36
10,10
17,17
32,29
12,12
35,30
26,24
15,15
1,1
5,5
25,22
4,4
7,7
6,6
11,10
67,43
3,3
19,19
14,14
4,4
22,22
64,45
12,9
11,11
11,10
15,13
36,36
18,18
20,18
19,19
12,12
180,69
3,3
75,55
3,3
11,11
11,9
1,1
1,1
41,33
30,30
16,16
67,39
6,6
71,54
14,14
17,13
16,11
4,4
52,34
16,16
40,32
30,25
41,34
53,40
12,12
20,8
12,12
33,33
90,53
10,10
15,15
22,22
6,6
18,15
51,31
9,9
5,5
55,29
30,30
78,60
41,27
29,29
9,9
27,24
6,6
5,5
2,2
4,4
49,49
39,32
74,58
25,25
32,32
5,5
298,168
31,26
183,121
21,20
123,72
25,19
134,77
2,2
25,25
33,26
36,29
3,3
7,6
68,46
23,19
10,10
28,24
4,4
15,15
9,9
20,15
78,65
15,15
19,19
6,6
16,16
126,73
84,59
28,25
5,5
21,21
8,8
17,17
15,15
49,41
9,9
34,34
49,36
156,100
28,28
57,49
55,48
35,30
28,23
19,19
18,18
22,22
27,23
16,13
24,24
15,15
9,9
4,4
10,7
68,44
9,6
23,23
53,43
17,15
155,89
10,10
7,7
45,37
8,8
4,4
23,23
9,9
20,16
27,27
17,17
9,6
24,24
125,83
12,12
5,5
9,8
19,16
1,1
4,4
10,10
4,4
23,22
11,11
60,39
18,18
92,66
53,35
3,3
62,43
106,59
5,5
94,54
16,16
26,26
4,4
2,2
12,12
326,162
12,12
22,22
7,7
4,4
4,4
15,15
24,24
3,3
30,24
5,5
28,26
1,1
64,48
6,6
33,28
19,16
7,7
3,3
9,9
21,21
36,33
44,35
8,8
122,33
3,3
7,7
74,51
11,11
2,2
14,14
3,3
275,110
9,9
21,21
20,20
20,20
9,9
5,5
11,8
2,2
18,16
16,16
2,2
13,13
18,18
19,19
3,3
9,6
7,7
19,19
25,18
5,5
75,52
123,84
16,16
42,37
5,5
4,4
141,92
7,7
308,152
12,12
16,16
10,10
4,4
8,8
51,35
113,38
9,9
2,2
21,21
46,32
2,2
11,10
9,9
4,4
16,16
9,9
6,6
47,39
33,24
22,12
9,9
2,2
70,66
29,29
11,11
215,99
10,10
299,147
11,11
7,7
19,17
49,34
85,65
11,11
52,49
4,4
24,21
92,68
4,4
5,5
15,14
11,11
7,7
28,24
16,16
122,56
55,52
62,44
24,24
10,10
23,22
6,6
37,24
13,12
17,17
60,49
13,13
26,26
48,44
159,86
26,22
6,6
11,11
13,13
27,27
28,28
18,16
15,14
18,18
6,6
12,7
10,9
66,57
19,19
45,39
18,16
118,72
74,63
6,6
79,59
2,2
11,11
24,24
6,6
31,29
115,88
5,5
29,29
29,29
6,6
3,3
3,3
2,2
4,4
14,14
4,4
4,4
11,11
92,71
169,59
14,13
55,53
120,64
8,8
13,13
26,21
15,15
5,5
79,62
51,41
11,11
84,48
54,50
14,14
19,19
5,5
8,8
17,17
59,52
7,7
114,71
41,39
15,15
279,92
4,4
3,3
8,8
5,5
33,33
2,2
45,41
204,104
11,11
6,6
28,27
18,18
12,12
15,15
2,2
8,8
21,16
10,10
15,15
58,42
2,2
35,25
25,24
10,8
26,26
14,14
26,23
192,119
3,3
169,70
24,21
68,48
6,6
104,54
4,4
29,25
52,31
11,11
9,9
15,9
5,5
18,16
17,17
7,7
8,8
28,23
8,8
8,8
95,43
12,11
58,37
18,18
14,14
19,19
13,11
164,62
19,14
1,1
7,7
64,40
55,43
13,13
9,9
6,6
2,2
9,9
46,35
6,6
34,34
57,52
15,15
16,16
9,9
19,19
14,10
22,22
17,15
4,4
17,13
11,11
18,13
56,50
115,86
37,31
7,7
12,12
1,1
8,8
4,4
97,70
12,12
